xx,xx,Isi_Tweet,xx,xx,xx xx,Source,Topic,Sentimen,xx
,,buruk sangka,,,,dictionary,vocabulary,-1,
,,busuk,,,,dictionary,vocabulary,-1,
,,busung lapar,,,,dictionary,vocabulary,-1,
,,buta huruf,,,,dictionary,vocabulary,-1,
,,butut,,,,dictionary,vocabulary,-1,
,,buyar,,,,dictionary,vocabulary,-1,
,,cabik,,,,dictionary,vocabulary,-1,
,,cabul,,,,dictionary,vocabulary,-1,
,,cacat,,,,dictionary,vocabulary,-1,
,,caci,,,,dictionary,vocabulary,-1,
,,caci maki,,,,dictionary,vocabulary,-1,
,,cacian,,,,dictionary,vocabulary,-1,
,,cacing,,,,dictionary,vocabulary,-1,
,,campur aduk,,,,dictionary,vocabulary,-1,
,,candu,,,,dictionary,vocabulary,-1,
,,canggung,,,,dictionary,vocabulary,-1,
,,cape,,,,dictionary,vocabulary,-1,
,,cape hati,,,,dictionary,vocabulary,-1,
,,capek,,,,dictionary,vocabulary,-1,
,,capek hati,,,,dictionary,vocabulary,-1,
,,caplok,,,,dictionary,vocabulary,-1,
,,cari muka,,,,dictionary,vocabulary,-1,
,,cari saja sendiri,,,,dictionary,vocabulary,-1,
,,cari sendiri,,,,dictionary,vocabulary,-1,
,,cari-cari kesalahan,,,,dictionary,vocabulary,-1,
,,carut,,,,dictionary,vocabulary,-1,
,,carut-marut,,,,dictionary,vocabulary,-1,
,,catut,,,,dictionary,vocabulary,-1,
,,catutan,,,,dictionary,vocabulary,-1,
,,cecar,,,,dictionary,vocabulary,-1,
,,cecaran,,,,dictionary,vocabulary,-1,
,,cedera,,,,dictionary,vocabulary,-1,
,,cek kosong,,,,dictionary,vocabulary,-1,
,,cekak,,,,dictionary,vocabulary,-1,
,,cekal,,,,dictionary,vocabulary,-1,
,,cekcok,,,,dictionary,vocabulary,-1,
,,cela,,,,dictionary,vocabulary,-1,
,,celaan,,,,dictionary,vocabulary,-1,
,,celaka,,,,dictionary,vocabulary,-1,
,,cemarkan,,,,dictionary,vocabulary,-1,
,,cemas,,,,dictionary,vocabulary,-1,
,,cemaskan,,,,dictionary,vocabulary,-1,
,,cemberut,,,,dictionary,vocabulary,-1,
,,cemburu,,,,dictionary,vocabulary,-1,
,,cemburuan,,,,dictionary,vocabulary,-1,
,,cengeng,,,,dictionary,vocabulary,-1,
,,cerai,,,,dictionary,vocabulary,-1,
,,cerai-berai,,,,dictionary,vocabulary,-1,
,,cercaan,,,,dictionary,vocabulary,-1,
,,ceroboh,,,,dictionary,vocabulary,-1,
,,cibir,,,,dictionary,vocabulary,-1,
,,cibiran,,,,dictionary,vocabulary,-1,
,,cidera,,,,dictionary,vocabulary,-1,
,,cincong,,,,dictionary,vocabulary,-1,
,,colong,,,,dictionary,vocabulary,-1,
,,comel,,,,dictionary,vocabulary,-1,
,,comelan,,,,dictionary,vocabulary,-1,
,,compang-camping,,,,dictionary,vocabulary,-1,
,,congkak,,,,dictionary,vocabulary,-1,
,,contek,,,,dictionary,vocabulary,-1,
,,contekan,,,,dictionary,vocabulary,-1,
,,copet,,,,dictionary,vocabulary,-1,
,,coreng,,,,dictionary,vocabulary,-1,
,,coreng-moreng,,,,dictionary,vocabulary,-1,
,,cuci otak,,,,dictionary,vocabulary,-1,
,,cuci uang,,,,dictionary,vocabulary,-1,
,,culik,,,,dictionary,vocabulary,-1,
,,cuma,,,,dictionary,vocabulary,-1,
,,curang,,,,dictionary,vocabulary,-1,
,,curi,,,,dictionary,vocabulary,-1,
,,curian,,,,dictionary,vocabulary,-1,
,,curiga,,,,dictionary,vocabulary,-1,
,,curigaan,,,,dictionary,vocabulary,-1,
,,dablek,,,,dictionary,vocabulary,-1,
,,dadakan,,,,dictionary,vocabulary,-1,
,,daftar hitam,,,,dictionary,vocabulary,-1,
,,daif,,,,dictionary,vocabulary,-1,
,,dajal,,,,dictionary,vocabulary,-1,
,,daki,,,,dictionary,vocabulary,-1,
,,dakwa,,,,dictionary,vocabulary,-1,
,,dakwaan,,,,dictionary,vocabulary,-1,
,,dalih,,,,dictionary,vocabulary,-1,
,,dampak,,,,dictionary,vocabulary,-1,
,,damprat,,,,dictionary,vocabulary,-1,
,,dampratan,,,,dictionary,vocabulary,-1,
,,dana talangan,,,,dictionary,vocabulary,-1,
,,darah dingin,,,,dictionary,vocabulary,-1,
,,darah tinggi,,,,dictionary,vocabulary,-1,
,,dauf,,,,dictionary,vocabulary,-1,
,,defisit,,,,dictionary,vocabulary,-1,
,,degenerasi,,,,dictionary,vocabulary,-1,
,,degeneratif,,,,dictionary,vocabulary,-1,
,,degradasi,,,,dictionary,vocabulary,-1,
,,dehidrasi,,,,dictionary,vocabulary,-1,
,,dekil,,,,dictionary,vocabulary,-1,
,,demo,,,,dictionary,vocabulary,-1,
,,demonstran,,,,dictionary,vocabulary,-1,
,,demonstrasi,,,,dictionary,vocabulary,-1,
,,demoralisasi,,,,dictionary,vocabulary,-1,
,,dendam,,,,dictionary,vocabulary,-1,
,,dendam kesumat,,,,dictionary,vocabulary,-1,
,,dengki,,,,dictionary,vocabulary,-1,
,,deportasi,,,,dictionary,vocabulary,-1,
,,derita,,,,dictionary,vocabulary,-1,
,,desak,,,,dictionary,vocabulary,-1,
,,desakan,,,,dictionary,vocabulary,-1,
,,desas-desus,,,,dictionary,vocabulary,-1,
,,destruksi,,,,dictionary,vocabulary,-1,
,,detonasi,,,,dictionary,vocabulary,-1,
,,detonator,,,,dictionary,vocabulary,-1,
,,deviasi,,,,dictionary,vocabulary,-1,
,,dhaif,,,,dictionary,vocabulary,-1,
,,dhalim,,,,dictionary,vocabulary,-1,
,,dholim,,,,dictionary,vocabulary,-1,
,,dhuafa,,,,dictionary,vocabulary,-1,
,,di bawah sadar,,,,dictionary,vocabulary,-1,
,,di bawah umur,,,,dictionary,vocabulary,-1,
,,diabaikan,,,,dictionary,vocabulary,-1,
,,diacak-acak,,,,dictionary,vocabulary,-1,
,,diadili,,,,dictionary,vocabulary,-1,
,,diadu domba,,,,dictionary,vocabulary,-1,
,,diadudombakan,,,,dictionary,vocabulary,-1,
,,diam-diam,,,,dictionary,vocabulary,-1,
,,diamankan,,,,dictionary,vocabulary,-1,
,,diamlah,,,,dictionary,vocabulary,-1,
,,diancam,,,,dictionary,vocabulary,-1,
,,diawasi,,,,dictionary,vocabulary,-1,
,,dibacok,,,,dictionary,vocabulary,-1,
,,dibakar,,,,dictionary,vocabulary,-1,
,,dibanding-bandingkan,,,,dictionary,vocabulary,-1,
,,dibangkrutkan,,,,dictionary,vocabulary,-1,
,,dibantah,,,,dictionary,vocabulary,-1,
,,dibantai,,,,dictionary,vocabulary,-1,
,,dibatalkan,,,,dictionary,vocabulary,-1,
,,dibatasi,,,,dictionary,vocabulary,-1,
,,dibawa kabur,,,,dictionary,vocabulary,-1,
,,dibawa-bawa,,,,dictionary,vocabulary,-1,
,,dibayang-bayangi,,,,dictionary,vocabulary,-1,
,,dibebankan,,,,dictionary,vocabulary,-1,
,,dibeberkan,,,,dictionary,vocabulary,-1,
,,dibeda-bedakan,,,,dictionary,vocabulary,-1,
,,dibelenggu,,,,dictionary,vocabulary,-1,
,,dibinasakan,,,,dictionary,vocabulary,-1,
,,diblokir,,,,dictionary,vocabulary,-1,
,,dibocorkan,,,,dictionary,vocabulary,-1,
,,dibodohi,,,,dictionary,vocabulary,-1,
,,dibohongi,,,,dictionary,vocabulary,-1,
,,diboikot,,,,dictionary,vocabulary,-1,
,,dibom,,,,dictionary,vocabulary,-1,
,,dibombardir,,,,dictionary,vocabulary,-1,
,,diborgol,,,,dictionary,vocabulary,-1,
,,dibuang,,,,dictionary,vocabulary,-1,
,,dibuat lagi,,,,dictionary,vocabulary,-1,
,,dibuat-buat,,,,dictionary,vocabulary,-1,
,,dibubarkan,,,,dictionary,vocabulary,-1,
,,dibungkam,,,,dictionary,vocabulary,-1,
,,dibunuh,,,,dictionary,vocabulary,-1,
,,dibutakan,,,,dictionary,vocabulary,-1,
,,dibuyarkan,,,,dictionary,vocabulary,-1,
,,dicabik,,,,dictionary,vocabulary,-1,
,,dicabik-canik,,,,dictionary,vocabulary,-1,
,,dicabuli,,,,dictionary,vocabulary,-1,
,,dicaci,,,,dictionary,vocabulary,-1,
,,dicaci maki,,,,dictionary,vocabulary,-1,
,,dicambuk,,,,dictionary,vocabulary,-1,
,,dicampakkan,,,,dictionary,vocabulary,-1,
,,dicampur aduk,,,,dictionary,vocabulary,-1,
,,dicampuradukkan,,,,dictionary,vocabulary,-1,
,,dicaplok,,,,dictionary,vocabulary,-1,
,,dicatut,,,,dictionary,vocabulary,-1,
,,dicecar,,,,dictionary,vocabulary,-1,
,,dicekal,,,,dictionary,vocabulary,-1,
,,dicekam,,,,dictionary,vocabulary,-1,
,,dicekik,,,,dictionary,vocabulary,-1,
,,dicela,,,,dictionary,vocabulary,-1,
,,dicelakai,,,,dictionary,vocabulary,-1,
,,dicemari,,,,dictionary,vocabulary,-1,
,,dicemaskan,,,,dictionary,vocabulary,-1,
,,dicemburui,,,,dictionary,vocabulary,-1,
,,dicerca,,,,dictionary,vocabulary,-1,
,,dicibir,,,,dictionary,vocabulary,-1,
,,dicolong,,,,dictionary,vocabulary,-1,
,,dicontek,,,,dictionary,vocabulary,-1,
,,dicopet,,,,dictionary,vocabulary,-1,
,,dicopot,,,,dictionary,vocabulary,-1,
,,dicoreng,,,,dictionary,vocabulary,-1,
,,dicuci otak,,,,dictionary,vocabulary,-1,
,,dicurangi,,,,dictionary,vocabulary,-1,
,,dicuri,,,,dictionary,vocabulary,-1,
,,dicurigai,,,,dictionary,vocabulary,-1,
,,didakwa,,,,dictionary,vocabulary,-1,
,,didakwakan,,,,dictionary,vocabulary,-1,
,,didalangi,,,,dictionary,vocabulary,-1,
,,didamprat,,,,dictionary,vocabulary,-1,
,,didepak,,,,dictionary,vocabulary,-1,
,,dideportasi,,,,dictionary,vocabulary,-1,
,,didera,,,,dictionary,vocabulary,-1,
,,didesak,,,,dictionary,vocabulary,-1,
,,didesas-desuskan,,,,dictionary,vocabulary,-1,
,,didhalimi,,,,dictionary,vocabulary,-1,
,,didholimi,,,,dictionary,vocabulary,-1,
,,didikte,,,,dictionary,vocabulary,-1,
,,didiskreditkan,,,,dictionary,vocabulary,-1,
,,didiskriminasi,,,,dictionary,vocabulary,-1,
,,didiskriminasikan,,,,dictionary,vocabulary,-1,
,,didiskualifikasi,,,,dictionary,vocabulary,-1,
,,didiskualifikasikan,,,,dictionary,vocabulary,-1,
,,diduai,,,,dictionary,vocabulary,-1,
,,diduakan,,,,dictionary,vocabulary,-1,
,,diduga,,,,dictionary,vocabulary,-1,
,,diduga-duga,,,,dictionary,vocabulary,-1,
,,didustai,,,,dictionary,vocabulary,-1,
,,didustakan,,,,dictionary,vocabulary,-1,
,,didzalimi,,,,dictionary,vocabulary,-1,
,,dieksekusi,,,,dictionary,vocabulary,-1,
,,dieksploitasi,,,,dictionary,vocabulary,-1,
,,diekspos,,,,dictionary,vocabulary,-1,
,,dieliminasi,,,,dictionary,vocabulary,-1,
,,diempaskan,,,,dictionary,vocabulary,-1,
,,dienyahkan,,,,dictionary,vocabulary,-1,
,,difitnah,,,,dictionary,vocabulary,-1,
,,diforsir,,,,dictionary,vocabulary,-1,
,,digampangkan,,,,dictionary,vocabulary,-1,
,,digampar,,,,dictionary,vocabulary,-1,
,,diganggu,,,,dictionary,vocabulary,-1,
,,diganggu-gugat,,,,dictionary,vocabulary,-1,
,,diganjal,,,,dictionary,vocabulary,-1,
,,diganjar,,,,dictionary,vocabulary,-1,
,,digasak,,,,dictionary,vocabulary,-1,
,,digauli,,,,dictionary,vocabulary,-1,
,,digebuk,,,,dictionary,vocabulary,-1,
,,digebuki,,,,dictionary,vocabulary,-1,
,,digedor,,,,dictionary,vocabulary,-1,
,,digedor-gedor,,,,dictionary,vocabulary,-1,
,,digegerkan,,,,dictionary,vocabulary,-1,
,,digelandang,,,,dictionary,vocabulary,-1,
,,digelapkan,,,,dictionary,vocabulary,-1,
,,digembar-gemborkan,,,,dictionary,vocabulary,-1,
,,digemparkan,,,,dictionary,vocabulary,-1,
,,digempur,,,,dictionary,vocabulary,-1,
,,digencet,,,,dictionary,vocabulary,-1,
,,digentayangi,,,,dictionary,vocabulary,-1,
,,digerayangi,,,,dictionary,vocabulary,-1,
,,digerebek,,,,dictionary,vocabulary,-1,
,,digerecoki,,,,dictionary,vocabulary,-1,
,,digerepe,,,,dictionary,vocabulary,-1,
,,digerogoti,,,,dictionary,vocabulary,-1,
,,digertak,,,,dictionary,vocabulary,-1,
,,digondol,,,,dictionary,vocabulary,-1,
,,digorok,,,,dictionary,vocabulary,-1,
,,digosipkan,,,,dictionary,vocabulary,-1,
,,digrecoki,,,,dictionary,vocabulary,-1,
,,digugat,,,,dictionary,vocabulary,-1,
,,digugurkan,,,,dictionary,vocabulary,-1,
,,digulingkan,,,,dictionary,vocabulary,-1,
,,diguna-guna,,,,dictionary,vocabulary,-1,
,,diguna-gunai,,,,dictionary,vocabulary,-1,
,,diguncang,,,,dictionary,vocabulary,-1,
,,digunjingkan,,,,dictionary,vocabulary,-1,
,,digusur,,,,dictionary,vocabulary,-1,
,,dihabisi,,,,dictionary,vocabulary,-1,
,,dihadang,,,,dictionary,vocabulary,-1,
,,dihajar,,,,dictionary,vocabulary,-1,
,,dihalang,,,,dictionary,vocabulary,-1,
,,dihalang-halangi,,,,dictionary,vocabulary,-1,
,,dihalangi,,,,dictionary,vocabulary,-1,
,,dihambat,,,,dictionary,vocabulary,-1,
,,dihambur-hamburkan,,,,dictionary,vocabulary,-1,
,,dihamburkan,,,,dictionary,vocabulary,-1,
,,dihancurkan,,,,dictionary,vocabulary,-1,
,,dihancurleburkan,,,,dictionary,vocabulary,-1,
,,dihanguskan,,,,dictionary,vocabulary,-1,
,,dihantam,,,,dictionary,vocabulary,-1,
,,dihantui,,,,dictionary,vocabulary,-1,
,,diharamkan,,,,dictionary,vocabulary,-1,
,,dihardik,,,,dictionary,vocabulary,-1,
,,dihasut,,,,dictionary,vocabulary,-1,
,,dihempas,,,,dictionary,vocabulary,-1,
,,dihempaskan,,,,dictionary,vocabulary,-1,
,,dihina,,,,dictionary,vocabulary,-1,
,,dihujat,,,,dictionary,vocabulary,-1,
,,dihukum,,,,dictionary,vocabulary,-1,
,,diisolasi,,,,dictionary,vocabulary,-1,
,,dijajah,,,,dictionary,vocabulary,-1,
,,dijambak,,,,dictionary,vocabulary,-1,
,,dijambret,,,,dictionary,vocabulary,-1,
,,dijangkiti,,,,dictionary,vocabulary,-1,
,,dijarah,,,,dictionary,vocabulary,-1,
,,dijebak,,,,dictionary,vocabulary,-1,
,,dijebloskan,,,,dictionary,vocabulary,-1,
,,dijegal,,,,dictionary,vocabulary,-1,
,,dijerat,,,,dictionary,vocabulary,-1,
,,dijiplak,,,,dictionary,vocabulary,-1,
,,dikacaubalaukan,,,,dictionary,vocabulary,-1,
,,dikacaukan,,,,dictionary,vocabulary,-1,
,,dikafirkan,,,,dictionary,vocabulary,-1,
,,dikalahkan,,,,dictionary,vocabulary,-1,
,,dikambinghitamkan,,,,dictionary,vocabulary,-1,
,,dikasari,,,,dictionary,vocabulary,-1,
,,dikata-katai,,,,dictionary,vocabulary,-1,
,,dikatai,,,,dictionary,vocabulary,-1,
,,dikebiri,,,,dictionary,vocabulary,-1,
,,dikecam,,,,dictionary,vocabulary,-1,
,,dikecewakan,,,,dictionary,vocabulary,-1,
,,dikejar-kejar,,,,dictionary,vocabulary,-1,
,,dikekang,,,,dictionary,vocabulary,-1,
,,dikelabui,,,,dictionary,vocabulary,-1,
,,dikeluhkan,,,,dictionary,vocabulary,-1,
,,dikemplang,,,,dictionary,vocabulary,-1,
,,dikenai biaya,,,,dictionary,vocabulary,-1,
,,dikenakan biaya,,,,dictionary,vocabulary,-1,
,,dikentutin,,,,dictionary,vocabulary,-1,
,,dikerangkeng,,,,dictionary,vocabulary,-1,
,,dikerdilkan,,,,dictionary,vocabulary,-1,
,,dikeroyok,,,,dictionary,vocabulary,-1,
,,dikeruhkan,,,,dictionary,vocabulary,-1,
,,dikesalkan,,,,dictionary,vocabulary,-1,
,,dikesampingkan,,,,dictionary,vocabulary,-1,
,,dikhawatirkan,,,,dictionary,vocabulary,-1,
,,dikhianati,,,,dictionary,vocabulary,-1,
,,dikibuli,,,,dictionary,vocabulary,-1,
,,dikompori,,,,dictionary,vocabulary,-1,
,,dikontaminasi,,,,dictionary,vocabulary,-1,
,,dikorbankan,,,,dictionary,vocabulary,-1,
,,dikorup,,,,dictionary,vocabulary,-1,
,,dikorupsi,,,,dictionary,vocabulary,-1,
,,dikotori,,,,dictionary,vocabulary,-1,
,,dikritik,,,,dictionary,vocabulary,-1,
,,diktator,,,,dictionary,vocabulary,-1,
,,dikucilkan,,,,dictionary,vocabulary,-1,
,,dikufurkan,,,,dictionary,vocabulary,-1,
,,dikungkung,,,,dictionary,vocabulary,-1,
,,dikuntit,,,,dictionary,vocabulary,-1,
,,dikurangi,,,,dictionary,vocabulary,-1,
,,dikurung,,,,dictionary,vocabulary,-1,
,,dikutuk,,,,dictionary,vocabulary,-1,
,,dilabrak,,,,dictionary,vocabulary,-1,
,,dilacurkan,,,,dictionary,vocabulary,-1,
,,dilaknat,,,,dictionary,vocabulary,-1,
,,dilalaikan,,,,dictionary,vocabulary,-1,
,,dilambat-lambatkan,,,,dictionary,vocabulary,-1,
,,dilampiaskan,,,,dictionary,vocabulary,-1,
,,dilanda,,,,dictionary,vocabulary,-1,
,,dilanggar,,,,dictionary,vocabulary,-1,
,,dilarang,,,,dictionary,vocabulary,-1,
,,dilawan,,,,dictionary,vocabulary,-1,
,,dilebih-lebihkan,,,,dictionary,vocabulary,-1,
,,dilecehkan,,,,dictionary,vocabulary,-1,
,,diledakkan,,,,dictionary,vocabulary,-1,
,,diledek,,,,dictionary,vocabulary,-1,
,,diledeki,,,,dictionary,vocabulary,-1,
,,dilema,,,,dictionary,vocabulary,-1,
,,dilemahkan,,,,dictionary,vocabulary,-1,
,,dilematik,,,,dictionary,vocabulary,-1,
,,dilematis,,,,dictionary,vocabulary,-1,
,,dilenyapkan,,,,dictionary,vocabulary,-1,
,,dilindas,,,,dictionary,vocabulary,-1,
,,dilucuti,,,,dictionary,vocabulary,-1,
,,diludahi,,,,dictionary,vocabulary,-1,
,,dilukai,,,,dictionary,vocabulary,-1,
,,dilumpuhkan,,,,dictionary,vocabulary,-1,
,,dilupakan,,,,dictionary,vocabulary,-1,
,,dimabuk,,,,dictionary,vocabulary,-1,
,,dimaki,,,,dictionary,vocabulary,-1,
,,dimandulkan,,,,dictionary,vocabulary,-1,
,,dimanipulasi,,,,dictionary,vocabulary,-1,
,,dimanipulasikan,,,,dictionary,vocabulary,-1,
,,dimarahi,,,,dictionary,vocabulary,-1,
,,dimonopoli,,,,dictionary,vocabulary,-1,
,,dimuntahkan,,,,dictionary,vocabulary,-1,
,,dimusuhi,,,,dictionary,vocabulary,-1,
,,dimutilasi,,,,dictionary,vocabulary,-1,
,,dinamit,,,,dictionary,vocabulary,-1,
,,dinistakan,,,,dictionary,vocabulary,-1,
,,dinodai,,,,dictionary,vocabulary,-1,
,,diobrak-abrik,,,,dictionary,vocabulary,-1,
,,diombang-ambing,,,,dictionary,vocabulary,-1,
,,diomeli,,,,dictionary,vocabulary,-1,
,,dipaksa,,,,dictionary,vocabulary,-1,
,,dipaksakan,,,,dictionary,vocabulary,-1,
,,dipalak,,,,dictionary,vocabulary,-1,
,,dipalaki,,,,dictionary,vocabulary,-1,
,,dipalsukan,,,,dictionary,vocabulary,-1,
,,dipanas-panasi,,,,dictionary,vocabulary,-1,
,,dipancung,,,,dictionary,vocabulary,-1,
,,dipasung,,,,dictionary,vocabulary,-1,
,,dipecat,,,,dictionary,vocabulary,-1,
,,diperbudak,,,,dictionary,vocabulary,-1,
,,diperburuk,,,,dictionary,vocabulary,-1,
,,diperdaya,,,,dictionary,vocabulary,-1,
,,diperdebatkan,,,,dictionary,vocabulary,-1,
,,diperepot,,,,dictionary,vocabulary,-1,
,,diperkosa,,,,dictionary,vocabulary,-1,
,,diperlama,,,,dictionary,vocabulary,-1,
,,diperlambat,,,,dictionary,vocabulary,-1,
,,diperlemah,,,,dictionary,vocabulary,-1,
,,dipermasalahkan,,,,dictionary,vocabulary,-1,
,,diperparah,,,,dictionary,vocabulary,-1,
,,dipersadis,,,,dictionary,vocabulary,-1,
,,dipersakit,,,,dictionary,vocabulary,-1,
,,dipersalah,,,,dictionary,vocabulary,-1,
,,dipersalahkan,,,,dictionary,vocabulary,-1,
,,dipersoalkan,,,,dictionary,vocabulary,-1,
,,dipersukar,,,,dictionary,vocabulary,-1,
,,dipersulit,,,,dictionary,vocabulary,-1,
,,dipersuram,,,,dictionary,vocabulary,-1,
,,dipersusah,,,,dictionary,vocabulary,-1,
,,dipertakut,,,,dictionary,vocabulary,-1,
,,dipertaruhkan,,,,dictionary,vocabulary,-1,
,,dipertarungkan,,,,dictionary,vocabulary,-1,
,,dipertegang,,,,dictionary,vocabulary,-1,
,,dipertengkarkan,,,,dictionary,vocabulary,-1,
,,diperumit,,,,dictionary,vocabulary,-1,
,,diperusuh,,,,dictionary,vocabulary,-1,
,,dipidana,,,,dictionary,vocabulary,-1,
,,dipidanakan,,,,dictionary,vocabulary,-1,
,,dipinggirkan,,,,dictionary,vocabulary,-1,
,,dipojokkan,,,,dictionary,vocabulary,-1,
,,dipreteli,,,,dictionary,vocabulary,-1,
,,dipropaganda,,,,dictionary,vocabulary,-1,
,,diprotes,,,,dictionary,vocabulary,-1,
,,diprovokasi,,,,dictionary,vocabulary,-1,
,,dipukul,,,,dictionary,vocabulary,-1,
,,dipukuli,,,,dictionary,vocabulary,-1,
,,dipulangkan,,,,dictionary,vocabulary,-1,
,,dipungut,,,,dictionary,vocabulary,-1,
,,dipungut iuran,,,,dictionary,vocabulary,-1,
,,dipungut uang,,,,dictionary,vocabulary,-1,
,,dipusingkan,,,,dictionary,vocabulary,-1,
,,diracun,,,,dictionary,vocabulary,-1,
,,diracuni,,,,dictionary,vocabulary,-1,
,,diragukan,,,,dictionary,vocabulary,-1,
,,dirajam,,,,dictionary,vocabulary,-1,
,,dirampas,,,,dictionary,vocabulary,-1,
,,dirampok,,,,dictionary,vocabulary,-1,
,,diratapi,,,,dictionary,vocabulary,-1,
,,dirazia,,,,dictionary,vocabulary,-1,
,,direkayasa,,,,dictionary,vocabulary,-1,
,,diremehkan,,,,dictionary,vocabulary,-1,
,,direndahkan,,,,dictionary,vocabulary,-1,
,,direnggut,,,,dictionary,vocabulary,-1,
,,direpotkan,,,,dictionary,vocabulary,-1,
,,diresahkan,,,,dictionary,vocabulary,-1,
,,diributkan,,,,dictionary,vocabulary,-1,
,,diringkus,,,,dictionary,vocabulary,-1,
,,dirobek,,,,dictionary,vocabulary,-1,
,,dirobek-robek,,,,dictionary,vocabulary,-1,
,,dirobohkan,,,,dictionary,vocabulary,-1,
,,dirongrong,,,,dictionary,vocabulary,-1,
,,dirugikan,,,,dictionary,vocabulary,-1,
,,dirumahkan,,,,dictionary,vocabulary,-1,
,,dirumitkan,,,,dictionary,vocabulary,-1,
,,dirundung,,,,dictionary,vocabulary,-1,
,,dirunyamkan,,,,dictionary,vocabulary,-1,
,,dirusak,,,,dictionary,vocabulary,-1,
,,dirusakkan,,,,dictionary,vocabulary,-1,
,,diruwetkan,,,,dictionary,vocabulary,-1,
,,disabotase,,,,dictionary,vocabulary,-1,
,,disadap,,,,dictionary,vocabulary,-1,
,,disakiti,,,,dictionary,vocabulary,-1,
,,disalahartikan,,,,dictionary,vocabulary,-1,
,,disalahgunakan,,,,dictionary,vocabulary,-1,
,,disalahkan,,,,dictionary,vocabulary,-1,
,,disamarkan,,,,dictionary,vocabulary,-1,
,,disambar,,,,dictionary,vocabulary,-1,
,,disambit,,,,dictionary,vocabulary,-1,
,,disandera,,,,dictionary,vocabulary,-1,
,,disanggah,,,,dictionary,vocabulary,-1,
,,disangka,,,,dictionary,vocabulary,-1,
,,disangkal,,,,dictionary,vocabulary,-1,
,,disangkutpautkan,,,,dictionary,vocabulary,-1,
,,disangsikan,,,,dictionary,vocabulary,-1,
,,disantet,,,,dictionary,vocabulary,-1,
,,disatroni,,,,dictionary,vocabulary,-1,
,,disayangkan,,,,dictionary,vocabulary,-1,
,,disayat,,,,dictionary,vocabulary,-1,
,,disayat-sayat,,,,dictionary,vocabulary,-1,
,,disfungsi,,,,dictionary,vocabulary,-1,
,,disharmoni,,,,dictionary,vocabulary,-1,
,,disia-siakan,,,,dictionary,vocabulary,-1,
,,disidang,,,,dictionary,vocabulary,-1,
,,disiden,,,,dictionary,vocabulary,-1,
,,disidik,,,,dictionary,vocabulary,-1,
,,disiksa,,,,dictionary,vocabulary,-1,
,,disikut,,,,dictionary,vocabulary,-1,
,,disilet,,,,dictionary,vocabulary,-1,
,,disindir,,,,dictionary,vocabulary,-1,
,,disinggung,,,,dictionary,vocabulary,-1,
,,disingkirkan,,,,dictionary,vocabulary,-1,
,,disintegrasi,,,,dictionary,vocabulary,-1,
,,disinyalir,,,,dictionary,vocabulary,-1,
,,disisihkan,,,,dictionary,vocabulary,-1,
,,disita,,,,dictionary,vocabulary,-1,
,,diskors,,,,dictionary,vocabulary,-1,
,,diskotek,,,,dictionary,vocabulary,-1,
,,diskotik,,,,dictionary,vocabulary,-1,
,,diskredit,,,,dictionary,vocabulary,-1,
,,diskriminasi,,,,dictionary,vocabulary,-1,
,,diskriminatif,,,,dictionary,vocabulary,-1,
,,diskualifikasi,,,,dictionary,vocabulary,-1,
,,disobek,,,,dictionary,vocabulary,-1,
,,disobek-sobek,,,,dictionary,vocabulary,-1,
,,disodomi,,,,dictionary,vocabulary,-1,
,,disogok,,,,dictionary,vocabulary,-1,
,,disomasi,,,,dictionary,vocabulary,-1,
,,disombongkan,,,,dictionary,vocabulary,-1,
,,disorder,,,,dictionary,vocabulary,-1,
,,distorsi,,,,dictionary,vocabulary,-1,
,,distreskan,,,,dictionary,vocabulary,-1,
,,disuap,,,,dictionary,vocabulary,-1,
,,disudutkan,,,,dictionary,vocabulary,-1,
,,disulut,,,,dictionary,vocabulary,-1,
,,disumpahi,,,,dictionary,vocabulary,-1,
,,disumpel,,,,dictionary,vocabulary,-1,
,,disundut,,,,dictionary,vocabulary,-1,
,,disusahi,,,,dictionary,vocabulary,-1,
,,disusahkan,,,,dictionary,vocabulary,-1,
,,disusupi,,,,dictionary,vocabulary,-1,
,,disusupkan,,,,dictionary,vocabulary,-1,
,,disusutkan,,,,dictionary,vocabulary,-1,
,,ditabok,,,,dictionary,vocabulary,-1,
,,ditabrak,,,,dictionary,vocabulary,-1,
,,ditagih,,,,dictionary,vocabulary,-1,
,,ditahan,,,,dictionary,vocabulary,-1,
,,ditakut-takuti,,,,dictionary,vocabulary,-1,
,,ditakuti,,,,dictionary,vocabulary,-1,
,,ditalak,,,,dictionary,vocabulary,-1,
,,ditampar,,,,dictionary,vocabulary,-1,
,,ditangisi,,,,dictionary,vocabulary,-1,
,,ditangkap,,,,dictionary,vocabulary,-1,
,,ditawan,,,,dictionary,vocabulary,-1,
,,ditekan,,,,dictionary,vocabulary,-1,
,,ditelan mentah-mentah,,,,dictionary,vocabulary,-1,
,,ditelanjangi,,,,dictionary,vocabulary,-1,
,,ditelantarkan,,,,dictionary,vocabulary,-1,
,,ditembaki,,,,dictionary,vocabulary,-1,
,,ditempeleng,,,,dictionary,vocabulary,-1,
,,ditentang,,,,dictionary,vocabulary,-1,
,,diteriaki,,,,dictionary,vocabulary,-1,
,,diterjang,,,,dictionary,vocabulary,-1,
,,diteror,,,,dictionary,vocabulary,-1,
